pressure_extend,pressure_retract,position,velocity,pressure_diff,fault_any
279.05,5.3,2.4989,0.0122,273.75,1
280.66,4.81,2.4992,0.0015,275.85,1
280.43,4.27,2.4984,0.0227,276.16,1
281.69,4.26,2.4997,-0.0142,277.43,1
280.35,5.78,2.5002,0.0074,274.57000000000005,1
279.92,4.63,2.5,0.0162,275.29,1
280.52,3.81,2.4996,-0.005,276.71,1
282.12,4.61,2.5007,-0.0002,277.51,1
280.8,3.22,2.4995,0.0251,277.58,1
282.0,6.57,2.4998,-0.0033,275.43,1
282.51,4.35,2.4989,-0.0099,278.16,1
280.5,4.67,2.4997,-0.0078,275.83,1
279.86,3.5,2.5006,-0.0073,276.36,1
280.49,6.29,2.4987,0.0025,274.2,1
280.23,5.51,2.5001,-0.0037,274.72,1
281.08,4.84,2.5,0.0089,276.24,1
278.74,6.0,2.4974,0.0047,272.74,1
279.33,3.66,2.5013,0.0024,275.67,1
278.59,6.41,2.4997,0.0028,272.17999999999995,1
280.25,6.22,2.5017,-0.0037,274.03,1
279.96,5.15,2.5001,-0.0132,274.81,1
280.89,4.42,2.4997,-0.0047,276.47,1
277.41,4.31,2.4987,0.0018,273.1,1
278.77,5.36,2.5009,0.0013,273.41,1
279.77,6.12,2.5012,0.0117,273.65,1
279.79,4.59,2.4991,-0.0058,275.20000000000005,1
279.39,5.72,2.4995,-0.0013,273.67,1
280.24,5.04,2.4994,0.0066,275.2,1
278.11,5.08,2.499,0.0079,273.03000000000003,1
280.19,5.94,2.4999,0.0185,274.25,1
279.5,3.62,2.5001,0.0009,275.88,1
280.64,4.05,2.4998,-0.0078,276.59,1
279.54,4.81,2.4991,-0.0075,274.73,1
280.78,5.68,2.4996,-0.0014,275.1,1
278.78,6.0,2.5001,-0.0039,272.78,1
281.03,7.09,2.5005,0.0086,273.94,1
280.96,5.07,2.499,0.0061,275.89,1
280.56,5.54,2.4993,0.0052,275.02,1
278.82,5.5,2.4987,0.0079,273.32,1
280.93,4.39,2.499,-0.0023,276.54,1
278.62,4.59,2.5003,0.0046,274.03000000000003,1
281.01,5.86,2.5004,-0.0037,275.15,1
280.21,6.98,2.4996,-0.0061,273.23,1
280.06,5.28,2.5007,-0.0088,274.78000000000003,1
280.09,5.58,2.4996,0.0097,274.51,1
281.19,4.39,2.5006,0.0039,276.8,1
281.28,5.31,2.4996,0.0006,275.97,1
280.91,4.6,2.5008,0.008,276.31,1
279.69,4.63,2.4987,0.006,275.06,1
279.44,6.07,2.4998,-0.0096,273.37,1
278.9,5.12,2.4989,-0.0094,273.78,1
280.23,5.86,2.5016,0.0112,274.37,1
279.24,3.99,2.5003,0.0019,275.25,1
280.14,4.28,2.4995,-0.0122,275.86,1
279.28,5.47,2.4999,0.0135,273.80999999999995,1
280.71,5.7,2.5019,-0.0011,275.01,1
280.17,4.8,2.4981,-0.0068,275.37,1
278.43,4.1,2.4989,0.0126,274.33,1
281.21,6.18,2.4991,-0.0157,275.03,1
279.71,6.0,2.4993,-0.018,273.71,1
279.49,4.98,2.5004,0.0054,274.51,1
281.25,5.52,2.4989,-0.0119,275.73,1
278.99,5.94,2.4999,0.0096,273.05,1
281.25,3.12,2.5011,0.009,278.13,1
280.91,6.03,2.4997,-0.0067,274.88000000000005,1
279.15,5.25,2.5,0.0189,273.9,1
279.31,4.34,2.5006,-0.0023,274.97,1
278.77,4.49,2.5013,0.0096,274.28,1
279.01,5.57,2.4995,-0.0117,273.44,1
280.03,5.99,2.5014,0.0129,274.04,1
280.96,5.09,2.5003,0.0039,275.87,1
280.57,4.48,2.4993,0.0159,276.09,1
279.24,5.33,2.4982,0.0103,273.91,1
279.68,5.09,2.5007,0.0043,274.59000000000003,1
279.35,3.91,2.5007,0.0114,275.44,1
279.86,4.07,2.4996,0.0154,275.79,1
279.98,4.07,2.5001,0.0017,275.91,1
279.69,5.83,2.4999,-0.0131,273.86,1
279.52,4.81,2.4995,0.0016,274.71,1
279.03,4.57,2.4994,0.0054,274.46,1
279.81,6.33,2.5006,0.0001,273.48,1
280.06,2.81,2.5009,-0.0017,277.25,1
282.52,6.02,2.4991,0.0142,276.5,1
279.2,6.01,2.4993,-0.002,273.19,1
280.72,6.39,2.5009,0.0105,274.33000000000004,1
279.9,4.94,2.5015,-0.008,274.96,1
279.48,7.77,2.4997,-0.0016,271.71000000000004,1
280.26,5.32,2.5014,-0.0186,274.94,1
280.23,7.15,2.4999,0.0087,273.08000000000004,1
280.34,6.49,2.5009,-0.012,273.85,1
279.39,5.37,2.5008,0.0027,274.02,1
277.77,4.51,2.5,-0.0017,273.26,1
279.42,5.19,2.4979,0.0098,274.23,1
281.03,5.02,2.4975,-0.0041,276.01,1
280.46,6.06,2.5021,-0.0211,274.4,1
279.71,3.87,2.5003,0.0009,275.84,1
282.1,3.9,2.5001,-0.025,278.20000000000005,1
279.26,5.07,2.5004,0.0065,274.19,1
280.05,2.89,2.5001,-0.0067,277.16,1
280.39,4.78,2.5013,-0.0042,275.61,1
279.83,3.95,2.501,-0.0044,275.88,1
278.73,6.04,2.5009,0.0053,272.69,1
280.17,6.35,2.5003,-0.0026,273.82,1
280.01,5.1,2.4999,0.0165,274.91,1
281.92,6.51,2.5002,-0.005,275.41,1
278.99,4.5,2.5015,0.0049,274.49,1
279.83,5.14,2.4995,-0.0155,274.69,1
282.54,6.27,2.5015,0.0132,276.27000000000004,1
279.85,5.86,2.4992,0.0234,273.99,1
282.26,4.06,2.5006,-0.004,278.2,1
279.31,3.98,2.4999,-0.0024,275.33,1
279.22,4.68,2.4993,-0.004,274.54,1
278.46,3.31,2.4997,0.0024,275.15,1
279.29,6.13,2.4985,0.0034,273.16,1
280.53,5.36,2.5,-0.0118,275.17,1
279.69,6.39,2.4991,0.0107,273.3,1
281.66,5.39,2.4996,0.0016,276.27000000000004,1
278.31,3.72,2.5003,0.0082,274.59,1
279.33,5.15,2.4987,0.0013,274.18,1
281.17,6.37,2.5,-0.0084,274.8,1
278.38,5.99,2.499,-0.0122,272.39,1
281.93,6.0,2.4982,0.0081,275.93,1
279.8,6.9,2.5003,-0.0178,272.90000000000003,1
278.85,4.34,2.4992,-0.0063,274.51000000000005,1
280.01,5.89,2.4995,-0.0092,274.12,1
280.14,6.58,2.4996,0.0089,273.56,1
280.4,6.32,2.4978,-0.0074,274.08,1
281.1,6.33,2.4987,0.0143,274.77000000000004,1
280.92,6.16,2.5004,0.0079,274.76,1
280.16,4.67,2.5019,-0.0027,275.49,1
279.68,2.94,2.5004,0.0062,276.74,1
281.59,6.13,2.5001,0.0044,275.46,1
279.83,6.34,2.5003,0.0104,273.49,1
280.06,5.1,2.4994,-0.0123,274.96,1
279.17,6.82,2.4994,0.0022,272.35,1
279.79,3.97,2.5013,0.0032,275.82,1
279.92,5.26,2.5009,0.0117,274.66,1
281.11,4.43,2.4995,0.0077,276.68,1
279.8,4.58,2.4997,-0.0214,275.22,1
279.23,4.56,2.5003,-0.0002,274.67,1
279.17,5.96,2.4993,0.0216,273.21000000000004,1
282.22,5.2,2.4984,0.0099,277.02000000000004,1
279.42,5.73,2.5007,0.0125,273.69,1
281.87,6.59,2.5007,0.0176,275.28000000000003,1
279.97,4.05,2.499,-0.0152,275.92,1
278.92,4.23,2.5002,-0.0044,274.69,1
279.05,5.36,2.5014,0.0134,273.69,1
280.61,3.77,2.4983,0.0017,276.84000000000003,1
280.08,5.88,2.5001,-0.0018,274.2,1
278.81,5.01,2.5005,0.0107,273.8,1
278.94,4.18,2.4982,-0.0024,274.76,1
278.29,4.2,2.5004,0.0099,274.09000000000003,1
278.62,6.86,2.4998,-0.0035,271.76,1
278.93,3.07,2.4988,0.0031,275.86,1
280.68,3.9,2.5,0.0039,276.78000000000003,1
280.24,5.67,2.5001,0.0095,274.57,1
281.13,3.93,2.4999,-0.0234,277.2,1
280.04,4.66,2.499,0.0017,275.38,1
278.76,6.69,2.5027,-0.0018,272.07,1
281.49,4.65,2.4993,-0.0105,276.84000000000003,1
281.36,4.57,2.4998,0.0086,276.79,1
280.94,5.65,2.5005,-0.0154,275.29,1
280.02,4.96,2.5036,0.0034,275.06,1
278.79,5.63,2.4987,0.0061,273.16,1
281.1,6.32,2.499,-0.0027,274.78000000000003,1
279.07,3.85,2.5011,-0.0014,275.22,1
279.08,4.9,2.4993,-0.0119,274.18,1
280.7,5.67,2.5003,-0.0098,275.03,1
280.4,6.47,2.5013,-0.0069,273.92999999999995,1
280.45,6.06,2.4975,0.0054,274.39,1
278.82,5.63,2.4994,-0.0019,273.19,1
279.5,6.65,2.4999,0.0064,272.85,1
279.85,3.1,2.5014,0.0013,276.75,1
281.05,4.69,2.4988,0.0075,276.36,1
280.96,5.97,2.4978,0.0031,274.98999999999995,1
279.85,3.75,2.4995,0.0049,276.1,1
279.26,5.64,2.4997,-0.0088,273.62,1
278.05,5.19,2.5003,0.0121,272.86,1
278.38,6.43,2.499,0.0111,271.95,1
278.37,5.71,2.5017,0.0102,272.66,1
280.53,7.29,2.4999,0.0114,273.23999999999995,1
280.48,4.11,2.5005,0.0002,276.37,1
281.85,6.12,2.5008,-0.0068,275.73,1
280.37,4.44,2.4988,0.0137,275.93,1
279.98,5.95,2.4997,0.0079,274.03000000000003,1
279.37,3.05,2.5005,0.0282,276.32,1
280.47,6.6,2.4989,0.0166,273.87,1
279.86,6.36,2.5005,0.0023,273.5,1
281.26,2.93,2.4999,0.0129,278.33,1
281.62,5.71,2.5012,0.012,275.91,1
282.35,5.51,2.4989,0.0075,276.84000000000003,1
279.38,3.3,2.5002,0.0152,276.08,1
280.08,4.63,2.5005,-0.0032,275.45,1
280.83,4.8,2.4981,0.0052,276.03,1
278.98,5.88,2.4989,-0.0058,273.1,1
280.46,5.37,2.4995,0.0077,275.09,1
278.84,4.4,2.4994,-0.0111,274.44,1
280.22,5.57,2.4994,-0.024,274.65000000000003,1
280.11,4.36,2.4988,0.0043,275.75,1
279.15,4.44,2.5002,0.0069,274.71,1
280.81,4.1,2.4987,-0.0103,276.71,1
279.25,4.64,2.5011,-0.0159,274.61,1
279.19,3.27,2.5021,0.0143,275.92,1
279.77,5.07,2.5005,0.0019,274.7,1
279.91,5.9,2.4988,-0.0052,274.01000000000005,1
278.67,4.61,2.4997,-0.0177,274.06,1
279.13,4.97,2.501,0.0026,274.16,1
278.71,5.55,2.4992,-0.0109,273.16,1
279.45,3.46,2.5004,-0.0,275.99,1
280.05,5.46,2.4982,-0.016,274.59000000000003,1
279.7,3.13,2.5,-0.0107,276.57,1
278.32,5.06,2.4981,-0.0193,273.26,1
278.66,5.2,2.4987,-0.0122,273.46000000000004,1
281.24,5.63,2.4995,-0.0052,275.61,1
278.73,4.55,2.5003,0.0022,274.18,1
279.22,4.39,2.4991,-0.0012,274.83000000000004,1
279.81,5.67,2.5,-0.0072,274.14,1
278.35,7.01,2.5004,0.0108,271.34000000000003,1
279.18,4.01,2.5002,-0.0059,275.17,1
280.5,3.89,2.5004,-0.0048,276.61,1
281.78,4.0,2.5016,0.011,277.78,1
279.72,5.42,2.5005,0.0009,274.3,1
280.1,4.4,2.4985,-0.0056,275.70000000000005,1
277.88,3.94,2.5006,-0.0053,273.94,1
281.52,7.59,2.4994,0.0083,273.93,1
281.1,3.95,2.5009,0.0069,277.15000000000003,1
279.44,4.73,2.5006,-0.0111,274.71,1
279.23,3.94,2.4995,-0.0006,275.29,1
281.41,5.26,2.5012,-0.0044,276.15000000000003,1
280.45,2.07,2.5006,0.0106,278.38,1
281.25,5.18,2.501,0.003,276.07,1
280.9,6.5,2.4987,0.009,274.4,1
281.4,5.34,2.4992,0.0021,276.06,1
278.98,3.65,2.5007,-0.0037,275.33000000000004,1
280.39,4.86,2.501,-0.0125,275.53,1
280.95,5.32,2.5005,0.0046,275.63,1
280.15,5.6,2.4991,0.0143,274.54999999999995,1
281.08,5.25,2.4995,-0.0041,275.83,1
281.27,5.05,2.4991,0.0081,276.22,1
279.85,4.73,2.5001,0.0187,275.12,1
280.68,6.59,2.4998,-0.0033,274.09000000000003,1
281.1,3.78,2.5022,0.0034,277.32000000000005,1
279.41,3.46,2.5009,-0.0056,275.95000000000005,1
279.26,4.18,2.5014,0.0147,275.08,1
280.43,3.95,2.5005,-0.0015,276.48,1
280.76,5.76,2.4995,0.0134,275.0,1
280.44,4.69,2.498,0.0073,275.75,1
279.15,5.94,2.4999,-0.0259,273.21,1
281.24,4.13,2.4992,0.0022,277.11,1
282.23,4.28,2.5012,-0.0153,277.95000000000005,1
281.14,5.61,2.4981,0.0055,275.53,1
280.81,4.17,2.5006,-0.0053,276.64,1
278.8,4.64,2.5008,-0.0167,274.16,1
280.09,3.62,2.4999,0.0082,276.47,1
279.59,5.08,2.4998,-0.0112,274.51,1
280.13,4.79,2.5001,0.0122,275.34,1
279.51,4.69,2.5016,-0.0044,274.82,1
280.0,4.65,2.5003,0.0134,275.35,1
279.08,5.37,2.5001,-0.0165,273.71,1
277.87,6.26,2.4999,0.0086,271.61,1
280.37,4.8,2.4996,0.0059,275.57,1
280.63,5.01,2.5009,-0.0068,275.62,1
281.29,6.54,2.4983,-0.0044,274.75,1
279.82,5.24,2.4986,-0.0004,274.58,1
280.57,5.23,2.5009,0.0055,275.34,1
280.75,5.36,2.4996,0.0053,275.39,1
280.66,7.01,2.4989,-0.0079,273.65000000000003,1
281.1,4.98,2.5006,-0.0022,276.12,1
278.64,5.2,2.4991,-0.0137,273.44,1
280.23,6.81,2.499,0.0042,273.42,1
279.19,3.3,2.4998,-0.0017,275.89,1
280.46,5.54,2.5005,0.0025,274.92,1
280.81,4.45,2.4999,0.009,276.36,1
280.62,6.23,2.4999,0.0067,274.39,1
279.86,4.1,2.5014,0.0034,275.76,1
278.92,5.58,2.4979,0.0219,273.34000000000003,1
280.43,4.56,2.4994,-0.0027,275.87,1
279.24,3.67,2.5002,0.0068,275.57,1
279.44,5.49,2.5,0.0049,273.95,1
279.61,4.28,2.5,-0.0145,275.33000000000004,1
278.58,4.2,2.4987,0.0022,274.38,1
280.84,5.94,2.5017,0.0017,274.9,1
278.78,3.99,2.5016,0.0155,274.79,1
279.79,5.28,2.4985,0.0113,274.51000000000005,1
280.77,6.65,2.5016,-0.0071,274.12,1
278.99,5.32,2.5008,-0.0023,273.67,1
281.62,4.75,2.4996,0.0123,276.87,1
279.68,3.95,2.5006,-0.0082,275.73,1
279.68,5.64,2.502,-0.0065,274.04,1
278.31,4.42,2.5018,-0.0059,273.89,1
277.79,5.99,2.4999,-0.008,271.8,1
281.06,5.34,2.5003,-0.0138,275.72,1
279.54,5.21,2.4995,0.0171,274.33000000000004,1
281.8,5.91,2.4994,-0.0237,275.89,1
278.51,5.86,2.4993,-0.0087,272.65,1
281.19,6.57,2.5012,-0.0035,274.62,1
280.37,5.74,2.499,0.0116,274.63,1
279.31,4.11,2.4995,0.0069,275.2,1
280.74,3.65,2.4996,0.0037,277.09000000000003,1
280.08,4.99,2.5006,0.0095,275.09,1
280.89,6.86,2.5005,0.0034,274.03,1
279.34,5.28,2.5005,-0.0051,274.06,1
279.88,5.09,2.4993,0.0088,274.79,1
281.38,6.01,2.4999,0.0062,275.37,1
279.39,4.63,2.4996,0.0212,274.76,1
280.82,4.42,2.5009,-0.0148,276.4,1
279.27,4.65,2.5,0.0098,274.62,1
280.29,5.55,2.5005,-0.008,274.74,1
279.74,4.9,2.4981,-0.0016,274.84000000000003,1
279.62,4.15,2.5013,-0.0132,275.47,1
280.66,3.13,2.4997,0.0084,277.53000000000003,1
280.25,5.68,2.501,-0.0113,274.57,1
278.72,3.42,2.5021,-0.0238,275.3,1
281.21,5.15,2.5,0.0224,276.06,1
281.56,4.92,2.5013,-0.0014,276.64,1
280.31,5.09,2.5007,-0.0086,275.22,1
280.87,5.3,2.5012,0.0123,275.57,1
279.63,4.15,2.4986,-0.0093,275.48,1
277.13,4.68,2.4998,-0.0064,272.45,1
280.27,4.7,2.5006,-0.0079,275.57,1
280.67,4.83,2.4993,-0.0112,275.84000000000003,1
280.25,4.16,2.5004,0.0085,276.09,1
280.68,6.24,2.499,-0.0002,274.44,1
279.0,6.05,2.499,0.0056,272.95,1
278.58,4.79,2.4995,-0.0112,273.79,1
281.01,6.09,2.5,-0.0164,274.92,1
279.59,4.27,2.4993,-0.0068,275.32,1
279.17,6.82,2.502,-0.0007,272.35,1
278.95,3.76,2.501,-0.0093,275.19,1
279.61,3.99,2.5005,0.0143,275.62,1
279.54,4.96,2.5003,-0.0091,274.58000000000004,1
281.64,6.3,2.4998,-0.006,275.34,1
278.87,4.42,2.499,-0.0168,274.45,1
280.06,6.07,2.4984,-0.0118,273.99,1
281.3,4.04,2.4987,-0.0026,277.26,1
280.04,5.67,2.5007,0.003,274.37,1
281.55,5.83,2.4999,0.021,275.72,1
281.97,5.3,2.5012,0.0036,276.67,1
276.4,4.11,2.4999,-0.015,272.29,1
279.15,4.59,2.5002,-0.0045,274.56,1
281.49,3.9,2.499,-0.0136,277.59000000000003,1
279.35,2.94,2.4983,0.0071,276.41,1
280.66,5.13,2.5005,-0.0067,275.53000000000003,1
278.9,5.02,2.4996,0.005,273.88,1
278.8,5.71,2.4991,-0.0045,273.09000000000003,1
279.6,4.17,2.4997,0.0038,275.43,1
278.55,4.63,2.4998,0.0229,273.92,1
281.09,4.96,2.5006,0.0075,276.13,1
280.27,6.75,2.499,0.0009,273.52,1
281.53,2.98,2.4996,0.0016,278.54999999999995,1
279.94,5.18,2.4998,0.0027,274.76,1
281.88,6.15,2.4998,-0.0015,275.73,1
279.1,6.1,2.5001,0.0118,273.0,1
281.08,5.09,2.5006,0.0119,275.99,1
280.48,6.38,2.4987,-0.0099,274.1,1
278.13,4.07,2.5008,-0.0052,274.06,1
280.71,2.76,2.5014,-0.007,277.95,1
280.61,3.66,2.5006,0.0082,276.95,1
279.51,5.35,2.4998,0.0115,274.16,1
280.48,4.56,2.5009,-0.0181,275.92,1
277.78,5.2,2.4994,0.0086,272.58,1
278.67,6.8,2.4996,-0.0133,271.87,1
281.91,6.45,2.5011,0.0067,275.46000000000004,1
279.33,4.51,2.5013,0.0031,274.82,1
279.83,4.75,2.4997,0.0089,275.08,1
280.12,4.48,2.4979,-0.014,275.64,1
279.59,6.31,2.4997,0.0076,273.28,1
280.97,6.09,2.5005,0.0102,274.88000000000005,1
280.04,4.54,2.4989,0.0138,275.5,1
279.86,6.11,2.4996,0.0022,273.75,1
277.99,3.66,2.5007,-0.0145,274.33,1
280.15,4.19,2.5001,-0.0158,275.96,1
281.21,5.65,2.4993,0.0047,275.56,1
279.65,5.01,2.4981,-0.0037,274.64,1
279.84,4.91,2.4997,-0.0047,274.92999999999995,1
280.44,3.1,2.4996,0.0082,277.34,1
279.99,5.05,2.4992,0.0125,274.94,1
277.7,5.63,2.4997,-0.0159,272.07,1
281.79,4.33,2.5008,0.0019,277.46000000000004,1
281.19,4.26,2.501,0.02,276.93,1
279.0,4.22,2.5018,0.0168,274.78,1
281.83,6.46,2.4999,-0.0001,275.37,1
280.68,4.03,2.5003,0.0008,276.65000000000003,1
277.63,3.43,2.5008,0.0015,274.2,1
279.03,4.96,2.5007,-0.0155,274.07,1
280.7,4.54,2.4983,-0.0004,276.16,1
279.01,4.2,2.5,-0.0179,274.81,1
278.46,5.27,2.4997,0.0018,273.19,1
279.48,3.67,2.4987,0.0029,275.81,1
280.94,4.54,2.5003,0.0021,276.4,1
280.14,5.73,2.4986,-0.0109,274.41,1
279.92,6.05,2.5018,-0.0138,273.87,1
281.1,4.52,2.5006,0.0046,276.58000000000004,1
279.74,5.9,2.4979,0.0042,273.84000000000003,1
281.08,3.72,2.5007,0.0129,277.36,1
279.99,5.09,2.4999,-0.0136,274.90000000000003,1
280.53,4.71,2.4993,0.0002,275.82,1
279.13,3.4,2.4984,-0.0066,275.73,1
280.64,5.99,2.5006,0.0037,274.65,1
278.69,5.85,2.4996,-0.0008,272.84,1
278.58,5.5,2.4996,0.0245,273.08,1
280.58,5.5,2.4994,0.0011,275.08,1
278.13,4.4,2.4971,0.0037,273.73,1
279.39,4.63,2.5005,-0.012,274.76,1
279.75,6.73,2.5006,0.0059,273.02,1
279.36,5.16,2.4985,0.0085,274.2,1
279.46,5.67,2.5011,0.001,273.79,1
278.07,6.78,2.4993,-0.006,271.29,1
279.48,5.76,2.4997,0.0,273.72,1
281.73,5.15,2.4999,-0.0126,276.58000000000004,1
279.43,4.51,2.5016,0.0092,274.92,1
280.61,4.55,2.4997,-0.0156,276.06,1
281.09,4.23,2.5005,0.0011,276.86,1
279.78,5.55,2.4998,0.0025,274.23,1
279.79,5.08,2.5001,-0.0109,274.71000000000004,1
279.59,4.64,2.5006,0.0075,274.95,1
280.18,5.55,2.5004,0.0036,274.63,1
281.01,3.27,2.5002,-0.0059,277.74,1
279.96,3.4,2.5006,-0.007,276.56,1
280.41,4.88,2.4998,0.0004,275.53000000000003,1
280.15,4.8,2.5007,-0.0201,275.35,1
280.76,4.67,2.5,0.0087,276.09,1
279.19,5.15,2.5003,0.0138,274.04,1
280.88,4.64,2.4994,0.0015,276.24,1
279.74,6.81,2.4995,0.0042,272.93,1
280.4,6.64,2.4991,0.0011,273.76,1
279.49,4.37,2.499,0.0075,275.12,1
278.18,4.33,2.5006,-0.0022,273.85,1
280.75,2.93,2.5011,-0.0142,277.82,1
278.67,4.25,2.4998,-0.0127,274.42,1
281.49,4.33,2.4995,-0.0056,277.16,1
282.46,4.56,2.5013,0.0117,277.9,1
279.37,5.87,2.4996,-0.0025,273.5,1
279.34,4.44,2.4998,0.0144,274.9,1
281.84,5.92,2.5007,-0.004,275.92,1
278.91,2.94,2.5009,-0.0012,275.97,1
281.23,4.67,2.4991,-0.0105,276.56,1
279.66,5.37,2.4986,-0.0057,274.29,1
280.12,3.71,2.499,0.0055,276.41,1
279.23,4.69,2.4978,0.0015,274.54,1
280.11,4.75,2.5002,0.0009,275.36,1
280.76,5.13,2.5001,-0.0193,275.63,1
280.06,4.56,2.4986,-0.0088,275.5,1
281.03,5.68,2.5003,-0.0179,275.35,1
279.77,5.28,2.501,0.0011,274.49,1
280.77,4.38,2.4995,0.0096,276.39,1
281.25,5.39,2.4991,0.0143,275.86,1
280.5,4.88,2.4981,0.0185,275.62,1
280.37,6.86,2.5005,0.0074,273.51,1
279.89,5.34,2.5007,-0.0007,274.55,1
280.11,4.5,2.5015,-0.01,275.61,1
280.09,4.86,2.501,0.0062,275.23,1
280.91,4.93,2.5002,0.0242,275.98,1
279.25,6.61,2.5006,0.0023,272.64,1
280.35,4.54,2.5006,0.011,275.81,1
281.5,3.66,2.4996,-0.0272,277.84,1
281.29,5.18,2.4999,0.0178,276.11,1
279.48,5.98,2.5013,0.0038,273.5,1
279.49,5.51,2.4986,-0.0085,273.98,1
280.53,4.4,2.5009,0.0046,276.13,1
280.42,5.52,2.5009,-0.0101,274.90000000000003,1
279.38,3.09,2.5008,0.0084,276.29,1
290.41,4.8,2.4997,0.0137,285.61,0
289.27,4.44,2.4997,0.0119,284.83,0
289.33,4.8,2.4994,0.0057,284.53,0
290.74,6.11,2.502,-0.0108,284.63,0
289.0,2.76,2.4997,0.0031,286.24,0
288.79,6.72,2.5,0.0136,282.07,0
290.56,4.27,2.5,-0.0117,286.29,0
290.01,6.59,2.4987,0.0036,283.42,0
288.83,6.18,2.4992,-0.0121,282.65,0
289.27,3.87,2.5003,-0.0267,285.4,0
288.37,5.86,2.499,-0.0054,282.51,0
290.64,5.83,2.499,0.0132,284.81,0
287.8,4.83,2.5008,-0.0057,282.97,0
288.77,5.79,2.4992,0.0217,282.98,0
288.49,5.31,2.4998,0.0001,283.18,0
290.37,3.65,2.5015,0.0197,286.72,0
290.25,4.46,2.4985,0.0114,285.79,0
289.81,4.84,2.4991,-0.0063,284.97,0
290.03,5.38,2.5019,-0.0022,284.65,0
289.92,5.26,2.5002,-0.0095,284.66,0
289.16,2.75,2.4997,0.0056,286.41,0
290.06,6.72,2.4994,0.0105,283.34,0
291.73,5.25,2.4997,-0.0104,286.48,0
288.56,4.28,2.4994,0.0091,284.28000000000003,0
290.3,4.61,2.5029,-0.0138,285.69,0
289.36,5.21,2.501,0.0015,284.15000000000003,0
291.81,5.29,2.5006,-0.0028,286.52,0
289.09,4.37,2.4989,-0.02,284.72,0
287.76,3.74,2.4995,-0.0228,284.02,0
288.92,7.73,2.5007,-0.0031,281.19,0
289.85,4.05,2.501,0.009,285.8,0
290.8,3.84,2.4993,-0.0066,286.96000000000004,0
288.86,5.07,2.5006,-0.0064,283.79,0
290.73,5.56,2.5001,0.0049,285.17,0
291.8,5.79,2.4994,-0.0063,286.01,0
288.0,3.67,2.4989,-0.0046,284.33,0
288.16,5.37,2.5004,-0.0031,282.79,0
288.58,5.91,2.5024,-0.0065,282.67,0
289.48,4.44,2.5008,-0.0022,285.04,0
290.21,5.3,2.5008,0.0029,284.91,0
290.06,4.78,2.4999,0.0019,285.28000000000003,0
289.12,5.55,2.5006,0.0005,283.57,0
289.94,4.5,2.4984,0.0106,285.44,0
288.97,4.06,2.4981,0.0095,284.91,0
290.94,3.95,2.5006,-0.0086,286.99,0
289.6,5.69,2.4995,0.0103,283.91,0
288.24,3.19,2.5005,-0.0216,285.05,0
288.81,3.86,2.4995,0.0027,284.95,0
290.32,3.92,2.5018,0.0044,286.4,0
288.59,4.46,2.501,-0.0111,284.13,0
288.9,3.95,2.5001,-0.001,284.95,0
287.77,4.4,2.5022,-0.0019,283.37,0
289.78,4.25,2.4994,0.0005,285.53,0
289.89,6.9,2.5004,0.0188,282.99,0
290.2,3.71,2.5015,-0.0031,286.49,0
290.11,2.98,2.5012,-0.0035,287.13,0
290.96,5.31,2.502,0.0195,285.65,0
289.64,6.76,2.5025,0.0074,282.88,0
290.3,6.05,2.4995,0.0155,284.25,0
290.89,4.75,2.4995,-0.0087,286.14,0
289.43,3.93,2.5003,0.0024,285.5,0
290.09,5.76,2.5005,-0.0141,284.33,0
290.62,4.99,2.501,-0.0015,285.63,0
288.34,4.98,2.4978,0.0057,283.36,0
290.38,3.65,2.4998,0.0032,286.73,0
289.47,6.0,2.4986,-0.0067,283.47,0
289.64,4.72,2.5007,-0.021,284.92,0
288.53,5.17,2.5005,0.0072,283.36,0
287.73,5.22,2.4986,0.01,282.51,0
289.96,5.31,2.5002,-0.0018,284.65,0
290.45,4.07,2.5003,0.0025,286.38,0
288.77,4.82,2.4997,0.0128,283.95,0
289.03,6.0,2.5002,0.0034,283.03,0
291.95,4.59,2.5024,0.0093,287.36,0
291.88,5.87,2.5011,-0.0162,286.01,0
289.22,5.34,2.4994,0.0051,283.88000000000005,0
290.3,6.39,2.5003,-0.0088,283.91,0
289.92,6.28,2.5007,-0.0251,283.64000000000004,0
289.66,6.5,2.4987,0.0129,283.16,0
290.27,4.94,2.5009,-0.0018,285.33,0
290.55,4.11,2.4999,-0.0015,286.44,0
288.78,4.12,2.4996,-0.004,284.66,0
290.69,4.75,2.4998,-0.0026,285.94,0
290.43,5.61,2.5003,-0.0162,284.82,0
289.24,6.64,2.5001,-0.0152,282.6,0
291.9,4.72,2.4982,0.0049,287.17999999999995,0
288.22,5.13,2.5019,-0.0161,283.09000000000003,0
289.66,5.19,2.5,-0.0084,284.47,0
289.92,5.27,2.4993,-0.0021,284.65000000000003,0
289.07,4.44,2.5009,-0.0076,284.63,0
290.51,6.27,2.4989,0.0078,284.24,0
289.88,4.05,2.5008,0.0161,285.83,0
290.21,4.21,2.5005,0.0221,286.0,0
288.12,3.3,2.4992,0.0077,284.82,0
290.39,3.79,2.4968,0.0022,286.6,0
289.08,5.05,2.5008,0.0003,284.03,0
289.81,5.62,2.5009,-0.0048,284.19,0
288.81,4.95,2.4982,0.0102,283.86,0
290.32,4.31,2.5004,-0.0219,286.01,0
